row_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,incident_distance_m
EVT9_01007,25.6,50.6,26.0,1.8,75.9
EVT9_00220,48.9,11.2,75.5,8.8,413.2
EVT9_00944,36.5,11.3,66.3,12.4,136.9
EVT9_01482,20.0,12.3,53.8,22.2,7.2
EVT9_01434,55.6,43.8,30.3,1.8,49.3
EVT9_01090,24.0,19.0,,4.8,2.8
EVT9_01540,23.0,36.7,23.2,4.1,97.8
EVT9_01946,29.6,12.8,83.0,8.8,
EVT9_01656,4.4,54.5,25.1,0.0,63.1
EVT9_00760,15.7,39.0,30.3,3.7,462.4
EVT9_01539,2.0,37.5,8.3,10.1,329.4
EVT9_01186,10.1,42.3,,1.7,110.2
EVT9_00701,5.7,18.9,1.4,0.0,78.5
EVT9_00433,21.5,,37.9,3.4,122.5
EVT9_00103,2.6,40.2,41.2,8.3,42.5
EVT9_00362,11.7,67.6,64.3,0.9,86.3
EVT9_01784,56.4,18.5,47.8,7.8,39.3
EVT9_D0018,40.7,6.4,61.3,7.7,52.9
EVT9_01828,17.3,29.4,26.4,3.7,65.4
EVT9_00725,50.6,10.3,47.8,6.7,35.2
EVT9_00828,6.0,47.4,6.8,6.8,411.1
EVT9_00315,25.4,11.9,34.9,1.1,4.7
EVT9_01206,28.2,10.9,36.7,6.8,354.1
EVT9_00474,37.2,22.1,76.2,33.1,124.2
EVT9_01476,6.8,38.6,38.8,5.4,236.2
EVT9_00269,6.8,33.0,10.2,0.0,114.0
EVT9_00643,33.7,18.2,83.1,11.2,144.9
EVT9_00193,20.0,63.3,23.2,3.3,461.0
EVT9_00873,54.1,10.7,80.2,1.7,167.8
EVT9_00850,9.5,15.2,62.0,1.1,49.6
EVT9_01399,4.4,,12.2,6.1,75.8
EVT9_01874,4.3,15.1,6.9,1.1,411.3
EVT9_00072,21.6,1.1,57.6,2.7,41.6
EVT9_00422,11.0,29.0,46.5,25.3,201.6
EVT9_01865,1.8,63.4,11.4,2.2,137.5
EVT9_00661,30.6,14.7,35.8,22.4,8556.0
EVT9_01860,9.5,59.6,17.7,1.0,63.0
EVT9_00512,36.2,19.6,68.5,6.1,520.0
EVT9_01289,18.1,4.3,52.4,14.0,100.7
EVT9_00138,10.4,46.4,31.9,6.6,46.0
EVT9_01117,15.1,27.2,54.6,6.8,127.1
EVT9_01177,18.2,42.9,19.0,2.8,229.7
EVT9_01296,23.9,8.4,16.1,2.0,63.3
EVT9_00799,47.3,19.1,102.1,2.1,61.8
EVT9_01713,18.7,10.5,82.8,5.4,64.4
EVT9_01937,10.0,39.7,50.1,3.0,109.4
EVT9_00723,8.3,50.4,9.7,4.3,338.6
EVT9_01804,11.0,18.3,20.6,3.3,280.6
EVT9_00016,25.7,18.4,67.0,5.2,249.0
EVT9_00099,16.7,22.0,61.8,6.3,78.1
EVT9_01695,28.3,31.3,75.1,2.7,254.0
EVT9_00071,24.5,58.2,42.2,7.9,362.7
EVT9_00684,0.0,10.3,30.8,8.9,63.6
EVT9_01963,4.5,36.8,6.6,0.0,227.3
EVT9_01628,14.2,22.6,68.2,25.1,69.7
EVT9_00839,34.5,27.8,52.7,15.8,72.1
EVT9_00067,30.6,39.5,35.5,2.1,369.6
EVT9_00611,1.1,48.4,14.1,1.1,333.2
EVT9_01692,47.6,16.1,83.3,4.6,79.2
EVT9_00948,34.8,23.2,,4.9,116.6
EVT9_00930,7.3,34.5,26.8,10.4,71.7
EVT9_01898,4.4,31.7,10.0,0.0,44.8
EVT9_01447,24.0,43.7,64.5,14.1,66.5
EVT9_00830,31.3,21.3,38.1,8.0,124.2
EVT9_00003,17.6,54.1,39.7,1.1,109.2
EVT9_01795,27.3,14.8,73.4,9.3,110.8
EVT9_00152,26.8,40.0,32.1,8.8,56.0
EVT9_01208,1.8,80.6,15.3,1.0,202.8
EVT9_01299,0.0,17.5,,2.0,71.2
EVT9_01989,30.6,23.4,41.8,6.6,169.1
EVT9_01564,18.7,9.6,35.0,18.4,85.8
EVT9_00695,25.4,13.5,62.8,6.4,81.0
EVT9_00680,25.8,27.2,68.7,6.8,45.7
EVT9_D0017,25.0,10.7,52.5,6.2,125.1
EVT9_00320,10.3,28.9,15.5,0.0,59.9
EVT9_00659,58.5,24.7,99.9,7.4,249.6
EVT9_01258,27.4,44.8,29.3,3.5,204.6
EVT9_00848,16.4,54.4,23.7,21.1,42.2
EVT9_00322,0.0,35.3,32.8,5.9,
EVT9_01185,11.0,46.7,13.0,0.9,68.0
EVT9_01527,28.4,30.6,59.7,24.0,43.1
EVT9_00426,36.9,31.4,67.2,11.9,44.7
EVT9_01444,17.5,22.3,10.0,31.2,73.1
EVT9_01250,8.8,35.4,28.2,25.1,411.3
EVT9_00010,14.5,30.2,32.2,15.0,36.7
EVT9_00106,2.3,40.8,51.1,24.6,243.7
EVT9_01285,5.0,15.3,44.2,1.0,49.8
EVT9_01512,27.9,21.0,40.9,33.3,238.1
EVT9_00057,22.5,29.7,34.6,14.1,320.4
EVT9_00534,0.0,51.0,15.7,17.4,228.4
EVT9_00907,4.6,23.9,11.6,0.0,119.8
EVT9_01918,27.2,17.6,69.2,4.6,298.6
EVT9_00833,6.3,32.7,9.9,33.1,173.6
EVT9_01290,20.6,32.1,68.8,1.1,382.8
EVT9_01388,0.0,23.9,56.3,20.5,60.2
EVT9_00874,1.8,28.1,20.3,0.0,45.9
EVT9_00482,19.0,0.0,18.2,36.1,367.5
EVT9_01184,1.8,43.4,17.6,0.0,255.1
EVT9_01986,25.4,33.7,75.4,3.9,40.1
EVT9_01775,6.5,41.4,15.9,0.0,130.8
EVT9_00932,32.5,24.1,52.8,3.1,238.7
EVT9_00425,8.7,0.0,33.3,4.1,2.8
EVT9_01329,26.2,36.4,20.5,5.0,207.2
EVT9_00527,37.9,24.1,69.7,6.0,280.2
EVT9_00178,42.9,23.8,47.7,5.4,142.2
EVT9_01347,2.3,37.9,22.0,0.0,181.7
EVT9_01688,18.0,47.5,22.0,0.0,114.7
EVT9_01639,29.1,34.0,41.1,5.3,97.9
EVT9_00722,25.9,14.9,32.8,1.1,
EVT9_00124,1.1,13.8,5.4,1.1,177.7
EVT9_01503,14.3,0.0,28.9,2.3,102.8
EVT9_01033,30.7,37.4,69.0,5.8,
EVT9_01015,15.6,56.9,57.9,2.7,44.4
EVT9_01667,0.0,49.3,29.9,2.0,51.0
EVT9_00886,7.1,,8.9,0.0,64.1
EVT9_01601,19.5,18.8,39.3,17.0,78.6
EVT9_00282,17.4,40.2,32.5,0.0,452.5
EVT9_D0015,6.1,46.4,1.0,0.0,148.7
EVT9_01480,0.0,6.1,25.8,2.9,21.7
EVT9_00608,4.6,64.3,5.4,1.9,349.1
EVT9_00549,13.3,7.8,31.5,16.3,458.6
EVT9_00533,21.2,15.6,64.4,2.0,4.1
EVT9_01567,42.1,15.6,89.9,6.3,88.8
EVT9_01094,3.3,50.6,19.5,2.8,90.9
EVT9_00551,14.2,42.9,17.0,8.0,118.3
EVT9_00845,41.9,0.1,90.0,5.4,2.7
EVT9_01424,22.3,19.1,82.1,1767.3,142.5
EVT9_00261,37.7,20.1,92.2,2.0,282.9
EVT9_00653,25.3,25.8,46.8,13.8,69.3
EVT9_00321,19.2,33.6,39.1,21.5,405.5
EVT9_00281,35.3,13.0,71.8,9.0,70.9
EVT9_01789,26.7,47.6,45.6,5.7,358.4
EVT9_00081,16.0,33.3,24.5,3.7,46.7
EVT9_00056,21.9,,74.9,5.3,176.3
EVT9_00580,7.3,37.1,19.2,2.8,172.6
EVT9_00444,11.6,29.2,9.8,2.2,62.4
EVT9_00100,20.1,18.6,42.3,37.7,197.9
EVT9_01682,6.6,75.9,0.0,3.3,53.2
EVT9_00573,27.0,36.2,35.7,23.8,106.6
EVT9_01063,4.0,38.9,15.8,0.0,96.4
EVT9_01489,46.2,28.7,45.8,12.7,44.4
EVT9_00698,30.7,30.0,53.7,21.3,327.6
EVT9_01108,24.8,40.1,29.7,5.9,80.0
EVT9_00409,24.2,15.2,83.3,-44.1,175.6
EVT9_00503,0.0,17.9,14.9,7.1,4.5
EVT9_01338,21.4,28.7,69.0,40.0,57.8
EVT9_00027,13.4,15.8,8.2,11.9,119.2
EVT9_01320,4.4,52.8,15.3,0.0,101.8
EVT9_01271,37.7,17.4,19.6,24.4,92.6
EVT9_00950,27.6,53.4,28.2,2.1,
EVT9_00878,4.4,67.4,0.0,3.9,105.9
EVT9_01190,4.3,33.1,34.0,2.2,276.7
EVT9_00174,13.2,34.6,22.2,0.0,152.4
EVT9_01562,37.1,13.8,64.4,6.2,13.7
EVT9_01426,39.0,1028.8,71.6,12.1,39.0
EVT9_00560,14.5,15.4,,9.4,86.3
EVT9_00155,25.8,49.3,29.2,2.6,44.1
EVT9_01910,4.5,66.2,2.6,1.1,188.4
EVT9_01997,45.7,3.7,74.2,14.4,41.0
EVT9_00958,22.2,30.9,28.5,24.3,34.4
EVT9_00739,10.3,46.6,16.9,7.7,76.8
EVT9_00748,22.0,19.1,52.6,8.8,73.9
EVT9_00627,43.5,17.2,81.2,3.4,53.5
EVT9_00050,11.4,35.6,17.0,4.6,115.6
EVT9_00504,45.1,18.5,62.3,6.7,78.3
EVT9_00074,26.9,8.5,56.3,4.7,429.7
EVT9_01401,1.1,54.0,9.9,2.0,336.6
EVT9_00609,23.1,25.1,59.9,2.6,21.5
EVT9_00310,8.0,18.1,8.5,0.9,74.0
EVT9_01150,6.0,29.3,3.0,0.0,56.1
EVT9_00625,32.8,27.4,,29.5,42.6
EVT9_01032,18.6,31.1,14.8,22.2,140.0
EVT9_01761,54.9,13.7,52.6,13.6,136.9
EVT9_00297,15.6,17.9,73.8,9.5,391.8
EVT9_01869,27.8,14.0,73.5,5.1,95.3
EVT9_D0022,6.2,32.2,7.9,1.1,51.1
EVT9_00936,3.0,53.6,5.5,0.0,368.7
EVT9_00224,8.7,9.7,62.8,2.7,23.3
EVT9_01146,30.9,27.6,76.0,23.2,187.2
EVT9_01441,28.0,43.0,30.9,9.0,41.5
EVT9_00204,6.1,67.6,12.8,1.9,173.4
EVT9_01650,17.1,34.2,47.5,3.8,198.4
EVT9_00715,24.8,22.8,65.8,8.0,384.1
EVT9_01694,36.4,21.6,79.1,11.5,392.6
EVT9_01127,26.0,17.0,100.5,3.4,125.8
EVT9_00339,8.8,5.1,51.4,29.4,211.1
EVT9_01438,5.7,12.7,13.2,1.1,83.6
EVT9_01903,4.2,39.4,13.3,2.8,275.2
EVT9_00340,24.4,22.9,61.5,4.4,441.6
EVT9_00798,20.7,38.1,33.0,6.5,33.8
EVT9_01310,10.6,51.3,20.8,19.6,53.9
EVT9_00720,19.1,35.1,37.3,5.1,393.6
EVT9_00779,17.4,32.5,36.1,1.7,52.2
EVT9_00079,6.7,43.0,8.7,3.6,110.7
EVT9_00068,4.1,45.3,1.3,1.0,72.8
EVT9_00804,20.7,52.9,24.4,1.8,331.2
EVT9_00752,23.3,19.6,43.4,9.0,62.3
EVT9_01821,3.4,42.2,22.3,2.0,60.5
EVT9_01616,13.7,47.0,21.8,1.9,113.4
EVT9_01415,6.4,19.4,6.2,0.0,293.2
EVT9_01925,21.3,23.2,53.3,9.9,149.1
EVT9_00667,49.6,19.8,37.3,3.2,3.4
EVT9_01992,24.0,27.0,57.5,7.0,46.2
EVT9_01729,34.3,19.7,80.1,6.2,175.9
EVT9_01407,17.0,,37.9,14.0,132.6
EVT9_01076,42.9,2.6,57.2,3.6,443.0
EVT9_00460,24.9,32.6,27.7,4.6,183.0
EVT9_00311,11.6,62.6,14.6,0.0,231.5
EVT9_00064,35.4,26.9,82.2,7.0,254.7
EVT9_00890,1.9,49.2,19.7,1.0,218.3
EVT9_01543,26.4,17.2,45.7,7.3,80.9
EVT9_00823,7.8,49.6,24.5,1.8,223.5
EVT9_01847,2.0,36.8,14.5,5.9,56.0
EVT9_01732,14.4,43.9,14.4,2.8,94.5
EVT9_00004,22.9,13.6,33.1,6.7,9.7
EVT9_00283,18.0,33.6,25.9,4.3,238.9
EVT9_01192,1.8,46.2,29.3,10.1,140.5
EVT9_01181,8.7,13.1,3.3,1.1,272.9
EVT9_01498,13.7,34.6,29.9,2.8,390.0
EVT9_01931,52.3,16.4,93.4,6.5,43.0
EVT9_01613,21.4,30.6,45.5,2.6,19.8
EVT9_00206,18.2,11.9,13.6,4.6,58.6
EVT9_01212,5.4,23.0,44.9,5.0,5.7
EVT9_01962,13.7,55.3,21.9,1.9,55.7
EVT9_01733,17.0,29.7,21.7,1.9,104.0
EVT9_01716,7.8,33.5,46.3,13.0,100.5
EVT9_00607,17.7,14.3,59.0,24.1,53.0
EVT9_01109,43.6,13.9,58.9,1.7,7.2
EVT9_00231,50.3,17.8,47.5,6.3,431.5
EVT9_00093,41.2,25.7,84.8,5.9,49.1
EVT9_00107,35.0,19.7,69.5,22.7,170.3
EVT9_01133,2.2,75.7,1.6,0.0,195.1
EVT9_01556,28.5,23.2,29.6,21.2,97.3
EVT9_00592,1.8,46.5,12.0,1.0,85.9
EVT9_00742,18.9,23.0,34.8,9.5,43.8
EVT9_00018,13.6,24.1,0.0,0.0,67.7
EVT9_00095,8.6,28.6,12.2,0.0,140.0
EVT9_01452,7.8,19.7,15.3,0.9,136.4
EVT9_01355,4.0,63.6,22.3,1.1,415.1
EVT9_01195,5.7,24.2,17.5,0.9,344.6
EVT9_00189,13.6,0.5,,5.1,61.6
EVT9_00557,35.5,23.2,53.5,25.6,77.8
EVT9_00870,30.3,,62.7,14.4,7.9
EVT9_00606,26.0,46.5,46.8,1.1,189.1
EVT9_00780,39.7,15.7,61.6,6.0,107.4
EVT9_01837,6.5,46.0,3.0,1.0,85.5
EVT9_00696,0.0,19.8,29.0,13.8,207.9
EVT9_00905,14.2,50.3,50.0,2.6,91.7
EVT9_01245,39.5,14.5,84.4,5.6,39.7
EVT9_01467,25.9,38.6,23.0,3.1,517.0
EVT9_01376,33.1,32.3,,13.1,149.5
EVT9_01755,47.9,27.7,40.3,1.1,130.7
EVT9_01700,16.9,43.8,35.3,3.9,76.0
EVT9_00763,6.2,34.3,14.2,2.1,78.4
EVT9_00589,24.0,,45.1,22.9,123.2
EVT9_00515,38.0,20.6,46.8,10.0,121.7
EVT9_01291,5.9,26.7,7.8,0.9,41.6
EVT9_00909,9.1,64.9,51.9,9.9,140.5
EVT9_00410,19.0,37.6,41.1,5.0,37.5
EVT9_01460,31.3,17.6,41.4,7.4,14.9
EVT9_01398,44.1,9.8,80.1,6.8,54.2
EVT9_01609,32.6,0.0,76.2,8.5,139.3
EVT9_00442,16.3,29.5,28.1,1.7,247.1
EVT9_01157,27.4,53.6,30.0,4.0,74.4
EVT9_01179,27.6,3.2,78.2,4.1,34.0
EVT9_01505,20.5,23.3,42.9,8.1,253.1
EVT9_01668,25.3,11.6,38.3,2.2,16.4
EVT9_01983,53.2,2.8,53.9,3.4,180.0
EVT9_D0024,8.0,21.3,12.0,2.3,200.9
EVT9_01878,45.3,21.1,29.4,15.5,470.3
EVT9_00612,29.1,23.6,66.5,1.1,82.6
EVT9_01826,38.1,44.5,29.5,29.7,94.5
EVT9_01632,3.3,87.7,9.1,0.0,502.8
EVT9_00145,42.3,54.4,18.3,3.0,41.1
EVT9_01681,1.7,49.6,11.7,1.1,132.9
EVT9_00472,12.9,21.4,19.3,1.0,47.4
EVT9_01752,15.9,46.7,71.1,2.9,268.3
EVT9_00490,2.8,45.8,16.4,1.0,131.2
EVT9_01014,27.5,37.3,57.8,4.1,77.3
EVT9_00117,3.6,26.0,22.9,2.7,190.5
EVT9_00254,18.0,32.4,31.3,0.0,73.5
EVT9_01762,43.5,24.3,,4.2,96.0
EVT9_01244,9.5,55.2,51.8,5.2,131.3
EVT9_00286,17.3,30.3,24.9,10.6,234.4
EVT9_01230,8.5,50.9,36.1,1.0,443.8
EVT9_00682,36.0,15.2,49.3,1.8,330.4
EVT9_00370,9.0,31.4,46.8,10.5,82.8
EVT9_01571,5.3,47.0,9.4,1.0,53.3
EVT9_01461,27.7,24.1,47.5,5.8,167.3
EVT9_01806,7.7,71.8,13.4,1.0,130.7
EVT9_01080,11.4,10.3,70.8,7.0,351.5
EVT9_00810,14.5,71.2,,2.0,181.9
EVT9_00782,31.1,9.6,101.4,5.4,111.2
EVT9_00617,17.3,25.7,61.0,2.3,44.0
EVT9_01018,6.3,38.5,15.6,2.0,
EVT9_01862,18.5,19.6,56.1,27.5,334.9
EVT9_00232,14.6,16.6,76.6,6.6,101.3
EVT9_01163,21.6,48.4,33.7,7.0,67.2
EVT9_00593,6.2,45.1,3.8,11.4,151.7
EVT9_00686,7.3,45.3,44.7,2.8,168.1
EVT9_00199,4.2,45.5,11.8,2.0,165.0
EVT9_00333,2.6,67.6,7.0,1.0,118.5
EVT9_01776,0.0,10.3,60.8,6.0,5.7
EVT9_00085,27.7,12.5,73.2,5.5,264.6
EVT9_00292,41.5,20.4,89.0,15.2,412.9
EVT9_01645,24.4,33.1,45.1,31.7,415.3
EVT9_00884,16.7,48.2,53.9,13.0,72.4
EVT9_00569,31.9,23.7,,2.7,3.7
EVT9_00973,42.5,25.0,45.3,23.5,76.1
EVT9_00916,20.0,37.9,702.5,6.3,150.7
EVT9_00875,21.9,17.6,38.1,12.0,139.0
EVT9_00325,14.9,61.3,25.8,3.5,41.8
EVT9_00089,11.2,39.5,12.1,1.1,169.8
EVT9_00338,20.3,17.7,45.6,3.1,159.5
EVT9_01238,32.9,14.8,81.0,5.8,42.1
EVT9_00276,31.5,7.3,68.8,6.7,203.2
EVT9_00840,17.7,28.5,50.5,14.6,260.0
EVT9_01008,2.0,39.8,12.4,0.0,470.3
EVT9_00494,26.7,43.8,39.4,4.6,211.4
EVT9_00075,17.5,12.2,35.9,3.6,47.4
EVT9_01414,12.2,31.6,15.9,1.0,179.8
EVT9_00631,15.7,38.8,34.9,9771.6,130.7
EVT9_00846,23.3,38.4,34.6,5.9,109.7
EVT9_01738,47.8,37.0,74.2,5.6,181.5
EVT9_01939,15.6,12.7,52.7,3.3,176.9
EVT9_01603,40.0,11.3,78.0,3.0,2.1
EVT9_01911,41.8,13.3,49.0,7.1,8.7
EVT9_00803,16.3,68.2,14.3,1.9,330.3
EVT9_01277,17.4,35.9,22.6,1.8,211.3
EVT9_01767,35.6,24.1,52.2,7.0,57.1
EVT9_00849,17.0,30.6,52.7,36.2,228.1
EVT9_01352,37.6,,42.5,2.7,2.3
EVT9_00851,43.7,34.2,84.4,4.2,244.0
EVT9_00662,0.9,45.6,10.4,1.0,71.1
EVT9_01249,9.2,20.3,39.8,1.0,56.3
EVT9_00237,25.1,49.9,38.1,11.9,542.8
EVT9_01334,25.1,59.7,22.0,4.8,154.6
EVT9_00946,40.0,23.6,65.9,5.3,120.6
EVT9_00465,28.5,21.3,50.4,6.6,368.5
EVT9_00418,31.4,7.3,65.5,7.3,156.0
EVT9_00420,19.8,27.3,46.7,2.1,133.8
EVT9_01308,23.2,36.2,13.9,4.7,58.2
EVT9_00564,27.7,45.6,28.2,5.9,147.5
EVT9_01510,26.7,23.8,84.4,9.1,9.3
EVT9_01818,8.5,56.1,5.0,0.0,166.0
EVT9_00042,49.3,28.0,78.6,6.0,322.5
EVT9_00791,39.1,25.9,38.6,3.4,149.5
EVT9_01390,30.5,27.4,56.4,29.2,179.8
EVT9_01071,25.0,17.4,28.7,5.5,552.3
EVT9_00462,32.1,17.0,54.7,7.5,60.7
EVT9_01457,25.9,9.1,59.6,6.2,7.0
EVT9_00483,41.1,22.4,79.2,6.3,76.2
EVT9_01514,17.4,37.1,48.7,7.9,78.3
EVT9_00893,2.9,32.0,6.5,0.9,173.1
EVT9_00834,19.2,32.8,22.2,5.2,33.8
EVT9_01896,16.9,73.5,26.1,1.0,221.7
EVT9_D0026,36.7,43.1,37.5,7.4,
EVT9_00914,4.5,45.7,17.5,0.0,360.0
EVT9_01166,14.6,11.4,72.7,6.5,283.5
EVT9_01680,21.5,41.2,29.6,1.0,425.8
EVT9_00307,22.6,26.4,42.2,29.2,260.3
EVT9_01081,28.1,17.7,78.1,4.0,10.3
EVT9_01488,20.1,70.7,53.2,5.9,455.3
EVT9_D0008,12.4,70.4,0.0,0.9,196.4
EVT9_00417,3.1,61.0,7.8,4.1,343.1
EVT9_01956,10.7,40.8,14.3,7.8,422.8
EVT9_01016,18.7,4.3,19.9,11.5,6.0
EVT9_00268,5.3,29.4,30.2,4.1,30.9
EVT9_00408,37.0,19.5,58.6,3.9,
EVT9_00827,9.0,42.7,34.0,2.8,54.7
EVT9_00866,39.6,20.4,87.2,4.6,82.1
EVT9_00802,42.2,10.1,42.7,6.0,2.6
EVT9_01723,24.4,12.1,64.3,10.6,266.8
EVT9_01153,4.4,78.8,16.2,1.1,48.6
EVT9_01877,21.9,21.5,14.7,11.5,317.8
EVT9_00635,12.0,45.7,57.1,5.8,189.5
EVT9_00972,26.7,11.1,70.7,4.8,
EVT9_00622,10.8,54.0,13.7,2.2,141.7
EVT9_01988,26.1,38.5,43.4,3.1,98.0
EVT9_00721,38.3,12.7,78.2,20.7,389.5
EVT9_01843,43.2,20.3,1757.3,4.8,2.7
EVT9_01373,10.8,25.1,67.9,11.0,71.5
EVT9_00964,21.3,12.4,40.0,8.6,45.7
EVT9_00658,50.2,10.3,43.0,11.1,190.3
EVT9_00476,7.4,25.7,33.6,11.0,290.4
EVT9_00872,8.4,49.5,4.7,1.9,91.0
EVT9_01408,7.6,69.0,12.0,1.0,95.9
EVT9_01942,23.8,19.7,42.3,9.5,72.3
EVT9_01994,26.7,48.0,31.5,6.0,324.1
EVT9_00800,34.2,-77.2,42.5,6.7,382.5
EVT9_00273,6.9,43.8,25.3,3.9,87.2
EVT9_01831,35.9,37.7,45.6,10.5,36.0
EVT9_00645,7.0,21.4,5.2,0.9,384.2
EVT9_00163,15.3,48.0,31.2,0.0,49.3
EVT9_00513,39.2,8.2,40.9,13.0,168.2
EVT9_00009,35.2,22.7,80.8,1.9,117.1
EVT9_00999,31.9,49.8,46.3,22.1,204.0
EVT9_01965,25.5,,82.6,6.8,
EVT9_00449,32.4,21.0,47.2,5.7,107.0
EVT9_01580,0.0,32.8,77.9,31.9,70.7
EVT9_01714,25.5,7.8,85.1,6.6,254.2
EVT9_00536,25.2,0.3,49.6,9.7,45.3
EVT9_00440,23.4,19.5,51.4,2.9,2.4
EVT9_00954,29.3,27.6,50.6,4.8,140.1
EVT9_00897,8.6,22.1,0.0,2.0,107.6
EVT9_00040,48.3,13.8,72.3,13.3,102.8
EVT9_01134,5.0,18.7,50.9,8.7,6.5
EVT9_01914,34.2,6.1,75.8,1.7,110.4
EVT9_00239,15.3,45.8,46.5,13.3,272.6
EVT9_01851,48.2,23.9,66.2,5.5,45.9
EVT9_00493,24.4,32.7,30.9,24.2,94.1
EVT9_01834,17.3,45.1,31.9,3.0,350.7
EVT9_00034,30.9,10.2,60.9,24.2,61.4
EVT9_00037,10.2,9.0,66.6,7.1,2.5
EVT9_01575,27.7,17.1,85.3,6.2,99.9
EVT9_01381,3.0,52.2,11.0,0.0,70.3
EVT9_00784,47.5,22.0,72.1,4.5,76.3
EVT9_00547,9.5,74.3,28.5,1.9,
EVT9_00458,17.7,27.3,41.1,4.7,16.7
EVT9_01936,20.7,45.9,54.3,0.0,
EVT9_01360,57.6,,82.9,9.0,159.6
EVT9_01737,3.8,62.1,7.7,7.7,47.2
EVT9_01105,12.0,64.0,28.1,4.6,
EVT9_00347,12.1,31.9,35.2,10.3,43.3
EVT9_00038,6.3,16.4,69.6,8.8,20.7
EVT9_01589,36.7,41.1,51.8,7.2,79.1
EVT9_01025,39.9,20.7,,5.5,70.4
EVT9_00757,0.9,9.7,42.0,14.0,3.0
EVT9_01194,51.1,12.6,62.6,9.2,40.3
EVT9_01702,11.5,45.6,37.8,1.1,94.2
EVT9_01917,24.4,12.3,78.3,5.2,13.1
EVT9_01189,13.8,38.4,27.2,2.9,46.3
EVT9_00610,13.1,31.2,21.5,13.0,444.7
EVT9_00313,22.9,26.3,66.0,8.1,138.2
EVT9_01357,30.5,16.0,38.5,4.3,6.6
EVT9_01593,38.4,12.7,47.0,7.7,311.9
EVT9_01511,25.8,14.3,73.6,8.3,168.9
EVT9_01380,40.5,1.2,78.0,17.4,50.5
EVT9_01832,18.0,35.2,64.3,17.2,368.8
EVT9_01315,23.7,48.3,34.8,5.2,123.2
EVT9_00544,15.8,35.1,42.2,5.6,90.4
EVT9_00184,33.1,10.4,14.6,5.3,8.2
EVT9_01377,21.1,12.6,36.7,2.7,4.8
EVT9_01191,20.0,38.2,30.1,24.8,334.5
EVT9_01573,40.3,12.7,44.1,6.0,387.2
EVT9_01283,28.9,11.6,39.8,9.9,25.7
EVT9_00076,11.7,16.5,26.1,41.4,71.1
EVT9_00393,28.6,56.1,22.5,3.3,249.1
EVT9_01521,26.4,33.5,31.9,26.7,237.2
EVT9_00806,18.1,52.1,21.6,1.9,328.8
EVT9_00094,30.6,34.0,33.1,16.5,464.1
EVT9_00162,54.0,7.7,49.9,6.4,247.4
EVT9_00332,4.1,62.9,12.0,0.0,437.8
EVT9_01618,47.8,13.8,57.3,4.1,136.8
EVT9_00959,52.1,10.5,90.1,18.3,170.9
EVT9_01143,8.6,60.9,13.2,1.8,199.8
EVT9_01727,22.6,38.8,27.8,3.5,34.4
EVT9_00154,1.1,41.7,25.5,3.3,231.5
EVT9_01479,39.0,9.7,37.6,6.5,47.4
EVT9_00082,16.5,38.9,29.8,4.4,77.2
EVT9_00036,28.3,11.6,41.5,30.8,367.3
EVT9_00901,16.5,43.2,24.3,2.3,398.1
EVT9_D0023,26.1,33.2,9.9,5.8,196.5
EVT9_01541,6.2,22.3,53.1,36.7,35.6
EVT9_01665,10.5,58.0,3.2,4.0,69.0
EVT9_01159,20.7,44.2,40.0,33.3,68.7
EVT9_00336,6.1,34.2,7.4,0.0,267.1
EVT9_00091,24.0,40.0,32.8,8.2,
EVT9_00125,5.8,62.2,9.3,1.0,260.1
EVT9_01171,50.0,19.3,42.8,16.1,148.3
EVT9_01432,2.2,37.3,11.5,1.1,52.7
EVT9_01844,16.3,3.8,27.1,7.5,3.6
EVT9_01272,24.6,42.4,30.8,3.1,382.8
EVT9_01011,7.8,45.4,25.9,2.7,84.8
EVT9_D0030,20.4,38.4,39.4,1.1,51.1
EVT9_00891,35.1,11.9,44.1,9.0,9.6
EVT9_00844,8.4,33.7,20.2,1.1,121.0
EVT9_01203,0.0,13.0,26.3,6.8,38.6
EVT9_00305,17.3,46.4,20.5,4.3,436.1
EVT9_00025,35.9,50.7,27.0,11.0,174.6
EVT9_00492,29.4,20.2,61.9,6.0,33.3
EVT9_00443,29.6,12.4,51.3,17.3,113.3
EVT9_00407,37.2,27.5,45.8,4.1,391.5
EVT9_01725,13.2,60.7,7.1,3.6,188.7
EVT9_01502,6.0,56.5,17.8,5.4,45.2
EVT9_00344,1.9,19.8,24.2,1.7,185.9
EVT9_01852,30.7,12.4,43.0,3.6,60.1
EVT9_00221,17.4,43.6,19.7,3.1,41.8
EVT9_00825,42.3,29.1,45.0,5.3,70.5
EVT9_01559,12.6,6.7,28.6,4.5,60.2
EVT9_00209,12.8,47.3,14.2,1.1,56.2
EVT9_01519,27.6,13.0,60.4,6.3,433.9
EVT9_D0002,37.5,53.0,20.2,2.9,41.2
EVT9_00704,26.6,10.8,29.2,7.7,2.6
EVT9_00563,23.5,7.5,51.7,4.4,257.5
EVT9_00674,21.7,44.2,42.6,3.0,261.2
EVT9_00181,7.4,3.3,27.4,14.7,380.5
EVT9_00636,12.4,24.2,59.4,30.2,478.5
EVT9_01173,14.8,53.0,22.2,5.3,338.7
EVT9_00975,28.9,22.5,92.2,7.0,3.5
EVT9_01815,4.4,32.6,7.3,0.9,449.4
